,Step,Reward,Total Mean,Total Reward
360,128286,200.0,313.43490304709144,113150.0
361,128648,450.0,313.8121546961326,113600.0
362,128944,400.0,314.0495867768595,114000.0
363,129504,550.0,314.6978021978022,114550.0
364,129912,650.0,315.6164383561644,115200.0
365,130139,250.0,315.43715846994536,115450.0
366,130388,200.0,315.1226158038147,115650.0
367,130763,300.0,315.08152173913044,115950.0
368,131196,450.0,315.4471544715447,116400.0
369,131595,250.0,315.27027027027026,116650.0
370,131873,200.0,314.9595687331536,116850.0
371,132375,300.0,314.9193548387097,117150.0
372,132892,450.0,315.2815013404826,117600.0
373,133187,300.0,315.24064171122996,117900.0
374,133691,650.0,316.1333333333333,118550.0
375,134145,700.0,317.15425531914894,119250.0
376,134563,550.0,317.7718832891247,119800.0
377,134841,200.0,317.46031746031747,120000.0
378,135219,450.0,317.81002638522426,120450.0
379,135477,250.0,317.63157894736844,120700.0
380,135916,350.0,317.7165354330709,121050.0
381,136299,300.0,317.67015706806285,121350.0
382,136713,350.0,317.75456919060053,121700.0
383,137007,250.0,317.578125,121950.0
384,137283,150.0,317.14285714285717,122100.0
385,137641,400.0,317.35751295336786,122500.0
386,137919,150.0,316.9250645994832,122650.0
387,138422,600.0,317.6546391752577,123250.0
388,138808,650.0,318.5089974293059,123900.0
389,139148,250.0,318.3333333333333,124150.0
390,139552,450.0,318.6700767263427,124600.0
391,139869,250.0,318.4948979591837,124850.0
392,140141,250.0,318.3206106870229,125100.0
393,140443,200.0,318.02030456852793,125300.0
394,140764,450.0,318.3544303797468,125750.0
395,141136,300.0,318.30808080808083,126050.0
396,141502,300.0,318.26196473551636,126350.0
397,141812,250.0,318.09045226130655,126600.0
398,142166,250.0,317.91979949874684,126850.0
399,142447,300.0,317.875,127150.0
400,142721,200.0,317.5810473815461,127350.0
401,143088,300.0,317.53731343283584,127650.0
402,143379,200.0,317.2456575682382,127850.0
403,143619,250.0,317.0792079207921,128100.0
404,143947,300.0,317.037037037037,128400.0
405,144334,500.0,317.48768472906403,128900.0
406,144656,350.0,317.56756756756755,129250.0
407,144980,150.0,317.15686274509807,129400.0
408,145380,350.0,317.2371638141809,129750.0
409,145794,400.0,317.4390243902439,130150.0
410,146078,200.0,317.15328467153284,130350.0
411,146512,500.0,317.59708737864077,130850.0
412,146999,450.0,317.9176755447942,131300.0
413,147266,300.0,317.8743961352657,131600.0
414,147539,200.0,317.5903614457831,131800.0
415,147963,450.0,317.90865384615387,132250.0
416,148294,350.0,317.9856115107914,132600.0
417,148570,150.0,317.5837320574163,132750.0
418,148913,350.0,317.66109785202866,133100.0
419,149237,350.0,317.73809523809524,133450.0
420,149655,350.0,317.8147268408551,133800.0
421,149949,250.0,317.65402843601896,134050.0
422,150191,200.0,317.3758865248227,134250.0
423,150577,350.0,317.45283018867923,134600.0
424,150913,250.0,317.29411764705884,134850.0
425,151362,550.0,317.84037558685446,135400.0
426,151779,400.0,318.0327868852459,135800.0
