,Step,Reward,Total Mean,Total Reward
426,150097,250.0,326.5807962529274,139450.0
427,150385,200.0,326.28504672897196,139650.0
428,150686,300.0,326.2237762237762,139950.0
429,150959,200.0,325.93023255813955,140150.0
430,151486,800.0,327.03016241299304,140950.0
431,151924,450.0,327.31481481481484,141400.0
432,152261,450.0,327.59815242494227,141850.0
433,152596,400.0,327.7649769585253,142250.0
434,152968,300.0,327.7011494252874,142550.0
435,153280,200.0,327.408256880734,142750.0
436,153800,600.0,328.03203661327234,143350.0
437,154314,500.0,328.4246575342466,143850.0
438,154607,300.0,328.3599088838269,144150.0
439,154954,250.0,328.1818181818182,144400.0
440,155262,300.0,328.1179138321995,144700.0
441,155671,350.0,328.1674208144796,145050.0
442,156112,500.0,328.5553047404063,145550.0
443,156387,200.0,328.26576576576576,145750.0
444,156813,650.0,328.9887640449438,146400.0
445,157082,50.0,328.36322869955154,146450.0
446,157326,250.0,328.18791946308727,146700.0
447,157724,400.0,328.3482142857143,147100.0
448,158364,1000.0,329.84409799554567,148100.0
449,158992,900.0,331.1111111111111,149000.0
450,159426,450.0,331.3747228381375,149450.0
451,159695,200.0,331.0840707964602,149650.0
452,159993,250.0,330.90507726269317,149900.0
453,160294,350.0,330.94713656387665,150250.0
454,160699,500.0,331.31868131868134,150750.0
455,161166,650.0,332.0175438596491,151400.0
456,161546,500.0,332.3851203501094,151900.0
457,161927,400.0,332.53275109170306,152300.0
458,162178,350.0,332.57080610021785,152650.0
459,162437,350.0,332.60869565217394,153000.0
460,163067,750.0,333.51409978308027,153750.0
461,163520,450.0,333.76623376623377,154200.0
462,163979,550.0,334.23326133909285,154750.0
463,164454,550.0,334.69827586206895,155300.0
464,164925,650.0,335.3763440860215,155950.0
465,165328,550.0,335.83690987124464,156500.0
466,165653,300.0,335.7601713062098,156800.0
467,166045,450.0,336.0042735042735,157250.0
468,166662,900.0,337.20682302771854,158150.0
469,166939,300.0,337.1276595744681,158450.0
470,167211,150.0,336.7303609341826,158600.0
471,167558,350.0,336.75847457627117,158950.0
472,167851,300.0,336.6807610993657,159250.0
473,168257,450.0,336.9198312236287,159700.0
474,168679,650.0,337.57894736842104,160350.0
475,168974,350.0,337.60504201680675,160700.0
476,169244,350.0,337.6310272536688,161050.0
477,169631,350.0,337.6569037656904,161400.0
