,Step,Reward,Total Mean,Total Reward
518,190699,300.0,371.77263969171486,192950.0
519,191008,400.0,371.8269230769231,193350.0
520,191418,650.0,372.36084452975047,194000.0
521,191926,650.0,372.8927203065134,194650.0
522,192412,600.0,373.32695984703633,195250.0
523,192837,600.0,373.75954198473283,195850.0
524,193190,400.0,373.8095238095238,196250.0
525,193689,850.0,374.7148288973384,197100.0
526,194407,950.0,375.80645161290323,198050.0
527,194958,850.0,376.70454545454544,198900.0
528,195689,950.0,377.7882797731569,199850.0
529,196009,350.0,377.7358490566038,200200.0
530,196297,150.0,377.3069679849341,200350.0
531,196556,250.0,377.0676691729323,200600.0
532,196900,350.0,377.0168855534709,200950.0
533,197404,700.0,377.62172284644197,201650.0
534,197728,450.0,377.7570093457944,202100.0
535,198178,500.0,377.9850746268657,202600.0
536,198785,1000.0,379.1433891992551,203600.0
537,199076,450.0,379.275092936803,204050.0
538,199395,200.0,378.9424860853432,204250.0
539,199876,650.0,379.44444444444446,204900.0
540,200174,250.0,379.2051756007394,205150.0
541,200681,900.0,380.1660516605166,206050.0
542,200945,200.0,379.83425414364643,206250.0
543,201429,800.0,380.60661764705884,207050.0
544,201918,750.0,381.2844036697248,207800.0
545,202223,200.0,380.95238095238096,208000.0
546,202507,300.0,380.80438756855574,208300.0
547,203076,550.0,381.1131386861314,208850.0
548,203385,350.0,381.05646630236794,209200.0
549,203712,300.0,380.90909090909093,209500.0
550,204075,500.0,381.1252268602541,210000.0
551,204598,800.0,381.8840579710145,210800.0
552,204992,600.0,382.27848101265823,211400.0
553,205846,1050.0,383.48375451263536,212450.0
554,206124,400.0,383.5135135135135,212850.0
555,206607,750.0,384.1726618705036,213600.0
556,207299,1050.0,385.3680430879713,214650.0
557,207823,700.0,385.93189964157705,215350.0
558,208172,500.0,386.13595706618963,215850.0
559,208796,850.0,386.9642857142857,216700.0
560,209305,750.0,387.6114081996435,217450.0
561,209569,250.0,387.3665480427046,217700.0
562,209829,250.0,387.12255772646535,217950.0
563,210131,300.0,386.968085106383,218250.0
564,210346,250.0,386.72566371681415,218500.0
565,210915,950.0,387.7208480565371,219450.0
566,211197,350.0,387.65432098765433,219800.0
567,211429,400.0,387.67605633802816,220200.0
568,211786,350.0,387.60984182776804,220550.0
569,212129,500.0,387.8070175438597,221050.0
570,212541,550.0,388.0910683012259,221600.0
571,212792,350.0,388.0244755244755,221950.0
572,213056,200.0,387.69633507853405,222150.0
573,213512,600.0,388.06620209059236,222750.0
574,213858,400.0,388.0869565217391,223150.0
575,214248,350.0,388.0208333333333,223500.0
576,215092,1000.0,389.0814558058926,224500.0
577,215406,450.0,389.1868512110727,224950.0
578,215902,750.0,389.81001727115716,225700.0
579,216229,300.0,389.6551724137931,226000.0
580,216555,350.0,389.5869191049914,226350.0
581,216826,250.0,389.3470790378007,226600.0
582,217149,350.0,389.2795883361921,226950.0
583,217400,300.0,389.1267123287671,227250.0
584,217655,250.0,388.8888888888889,227500.0
585,218238,750.0,389.5051194539249,228250.0
586,218508,200.0,389.1822827938671,228450.0
587,218796,300.0,389.03061224489795,228750.0
588,219272,600.0,389.3887945670628,229350.0
589,219544,450.0,389.49152542372883,229800.0
590,220081,600.0,389.8477157360406,230400.0
591,220445,550.0,390.1182432432432,230950.0
592,220709,250.0,389.8819561551433,231200.0
593,221082,450.0,389.983164983165,231650.0
594,221700,750.0,390.5882352941176,232400.0
595,222025,450.0,390.68791946308727,232850.0
596,222376,300.0,390.53601340033504,233150.0
597,222671,350.0,390.46822742474916,233500.0
598,222894,150.0,390.0667779632721,233650.0
599,223229,400.0,390.0833333333333,234050.0
600,223618,450.0,390.1830282861897,234500.0
601,224015,550.0,390.4485049833887,235050.0
602,224359,300.0,390.2985074626866,235350.0
603,224764,600.0,390.6456953642384,235950.0
604,225039,350.0,390.57851239669424,236300.0
605,225259,300.0,390.42904290429044,236600.0
606,225501,150.0,390.03294892915983,236750.0
607,225807,300.0,389.88486842105266,237050.0
608,226152,350.0,389.81937602627255,237400.0
609,226534,400.0,389.8360655737705,237800.0
610,227096,750.0,390.4255319148936,238550.0
611,227699,900.0,391.25816993464053,239450.0
612,227944,250.0,391.02773246329525,239700.0
613,228283,400.0,391.04234527687294,240100.0
614,228561,200.0,390.7317073170732,240300.0
615,228831,200.0,390.4220779220779,240500.0
616,229399,850.0,391.16693679092384,241350.0
617,229807,650.0,391.5857605177994,242000.0
618,230299,750.0,392.1647819063005,242750.0
619,230683,600.0,392.5,243350.0
620,230907,200.0,392.1900161030596,243550.0
621,231256,350.0,392.12218649517683,243900.0
622,231598,300.0,391.9743178170144,244200.0
623,232106,950.0,392.8685897435897,245150.0
624,232335,250.0,392.64,245400.0
625,232606,300.0,392.49201277955274,245700.0
626,232991,350.0,392.42424242424244,246050.0
627,233389,350.0,392.35668789808915,246400.0
628,233660,250.0,392.1303656597774,246650.0
629,234085,500.0,392.3015873015873,247150.0
630,234524,500.0,392.47226624405704,247650.0
631,234875,400.0,392.48417721518985,248050.0
632,235171,200.0,392.18009478672985,248250.0
633,235431,200.0,391.87697160883283,248450.0
634,235727,250.0,391.65354330708664,248700.0
635,235984,250.0,391.4308176100629,248950.0
636,236252,400.0,391.4442700156986,249350.0
637,236981,900.0,392.2413793103448,250250.0
638,237315,400.0,392.2535211267606,250650.0
639,237600,500.0,392.421875,251150.0
640,238098,700.0,392.90171606864277,251850.0
